ID	SEN0_1	SEN0_2	SEN0_3	SEN7_1	SEN7_2	SEN7_3	TON0_1	TON0_2	TON0_3	TON7_1	TON7_2	TON7_3	TON30_1	TON30_2	TON30_3
LOC123760592	3.697492	5.890368	5.988627	8.053226	7.917285	11.149716	2.892731	6.877668	7.054615	5.154572	4.347184	3.489045	6.786037	12.734508	5.777176
LOC123760593	1.010622	0.570575	0.257772	0.843337	1.182110	1.665548	0.041339	1.198412	0.179740	0.324463	0.174482	0.000000	1.929523	2.195686	1.849685
LOC123760596	17.110782	18.957110	24.619105	31.951550	37.904366	48.057236	8.124469	27.881125	13.213235	16.427010	20.156271	6.360708	28.677556	41.802578	34.403381
LOC123760597	0.0	0.0	0.0	2.236825	2.553281	3.840755	0.0	0.0	0.0	0.0	1.236279	0.0	1.384685	0.0	1.760918
LOC123760598	13.495084	14.351693	11.516781	22.618881	21.924001	30.349719	7.640928	16.642779	8.193721	12.901200	8.084893	5.956461	19.625524	32.081207	25.971074
LOC123760599	0.237324	4.562360	0.167557	27.435010	49.532781	48.703615	0.272774	2.088260	0.000000	22.893744	0.727012	0.118598	32.232249	26.928232	25.193686
LOC123760600	1.730715	3.000719	1.019154	4.374167	8.327856	9.536258	1.786931	2.030264	1.522380	10.327609	6.411529	1.143752	11.238244	8.806422	3.134232
LOC123760601	0.902631	2.508001	1.036589	4.115601	4.130378	6.964226	0.738204	2.626560	1.174448	3.788929	2.560642	0.231437	4.804257	5.508833	4.283043
LOC123760602	0.589515	2.721588	0.794058	1.854110	4.082160	4.673105	0.435462	0.954673	0.900176	1.569039	0.587757	0.188060	0.331199	1.160697	0.376249
LOC123760603	0.000000	0.244801	0.104395	0.482409	2.618836	0.920623	0.0	0.421806	0.000000	0.521111	0.159126	0.0	1.643721	0.421827	1.601038
LOC123760605	12.181068	16.726459	8.438867	18.722515	30.030006	30.746481	7.355159	8.020391	8.603516	15.941414	5.350844	3.845136	12.433187	14.002556	11.915626
LOC123760609	31.233013	29.112828	20.346820	43.566612	55.932547	56.791929	13.031781	22.877230	22.648682	28.313344	20.613315	7.426003	51.066674	59.017740	48.139708
LOC123760611	0.651441	7.121740	0.680711	9.072454	14.992402	14.146212	0.190330	2.645669	1.036793	7.403928	7.308546	0.082257	12.687595	12.971566	9.914187
LOC123760613	0.000000	1.519430	0.000000	3.153536	6.480040	5.739121	0.000000	0.500657	0.000000	0.326216	1.153339	0.000000	2.935409	10.653819	9.418321
LOC123760614	0.000000	0.105157	0.000000	0.192172	0.292016	0.350794	0.000000	1.204766	0.0	0.223963	0.000000	0.0	10.056017	4.676570	6.948034
LOC123760620	0.738115	1.242716	0.000000	1.003987	1.764918	2.302916	0.0	0.903320	0.000000	1.580349	2.761540	0.000000	1.053534	1.793953	3.026912
LOC123760621	0.322344	0.644659	0.340311	0.780535	1.187585	1.628251	0.053529	0.471204	0.178564	0.229501	0.000000	0.0	0.381038	0.976561	1.278150
LOC123760622	0.000000	5.770667	0.000000	11.621688	0.000000	4.150971	0.000000	2.802547	0.000000	151.473800	1.470081	0.507742	12.986081	2.639327	9.392161
LOC123760624	2.595694	0.406681	0.400012	1.388240	1.810167	2.142160	0.514598	1.094904	0.225198	1.939380	1.112807	0.125779	1.819330	2.563191	2.853306
